,Unnamed: 0,Техническое место,Название технического места,level_upper,code,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
512,512,03-KON-PGPM-LF02,Автокран поз.2603,03-KON-PGPM-LIFT,first03-KON-PGPM-LF02,first03,KON,PGPM,LF02,no_data,no_data,no_data,no_data
513,513,03-KON-PGPM-LF02-TIRE,Автошины и КГШ,03-KON-PGPM-LF02,first03-KON-PGPM-LF02-TIRE,first03,KON,PGPM,LF02,no_data,no_data,no_data,no_data
514,514,03-KON-PGPM-LF03,Автокран поз.2605,03-KON-PGPM-LIFT,first03-KON-PGPM-LF03,first03,KON,PGPM,LF03,no_data,no_data,no_data,no_data
515,515,03-KON-PGPM-LF03-TIRE,Автошины и КГШ,03-KON-PGPM-LF03,first03-KON-PGPM-LF03-TIRE,first03,KON,PGPM,LF03,no_data,no_data,no_data,no_data
516,516,03-KON-PGPM-LF04,Автопогрузчик поз.2608,03-KON-PGPM-LIFT,first03-KON-PGPM-LF04,first03,KON,PGPM,LF04,no_data,no_data,no_data,no_data
517,517,03-KON-PGPM-LF06,Автопогрузчик поз.2610,03-KON-PGPM-LIFT,first03-KON-PGPM-LF06,first03,KON,PGPM,LF06,no_data,no_data,no_data,no_data
518,518,03-KON-PGPM-LF07,Автопогрузчик поз.2611,03-KON-PGPM-LIFT,first03-KON-PGPM-LF07,first03,KON,PGPM,LF07,no_data,no_data,no_data,no_data
519,519,03-KON-PGPM-LF09,Автопогрузчик вилочный поз.2613,03-KON-PGPM-LIFT,first03-KON-PGPM-LF09,first03,KON,PGPM,LF09,no_data,no_data,no_data,no_data
520,520,03-KON-PGPM-LF10,Автокран Terex поз.2614,03-KON-PGPM-LIFT,first03-KON-PGPM-LF10,first03,KON,PGPM,LF10,no_data,no_data,no_data,no_data
521,521,03-KON-PGPM-LF11,Автокран поз.2614,03-KON-PGPM-LIFT,first03-KON-PGPM-LF11,first03,KON,PGPM,LF11,no_data,no_data,no_data,no_data
522,522,03-KON-PGPM-LF12,Погрузчик телескопический поз.2615,03-KON-PGPM-LIFT,first03-KON-PGPM-LF12,first03,KON,PGPM,LF12,no_data,no_data,no_data,no_data
523,523,03-KON-PGPM-LF12-TIRE,Автошины и КГШ,03-KON-PGPM-LF12,first03-KON-PGPM-LF12-TIRE,first03,KON,PGPM,LF12,no_data,no_data,no_data,no_data
524,524,03-KON-PGPM-LF13,Погрузчик поз.2616,03-KON-PGPM-LIFT,first03-KON-PGPM-LF13,first03,KON,PGPM,LF13,no_data,no_data,no_data,no_data
525,525,03-KON-PGPM-LF14,Автокран поз. 2618,03-KON-PGPM-LIFT,first03-KON-PGPM-LF14,first03,KON,PGPM,LF14,no_data,no_data,no_data,no_data
526,526,03-KON-PGPM-LF15,Автопогрузчик вилочный поз.2612,03-KON-PGPM-LIFT,first03-KON-PGPM-LF15,first03,KON,PGPM,LF15,no_data,no_data,no_data,no_data
527,527,03-KON-PGPM-LF16,Автопогрузчик поз.2609,03-KON-PGPM-LIFT,first03-KON-PGPM-LF16,first03,KON,PGPM,LF16,no_data,no_data,no_data,no_data
528,528,03-KON-PGPM-LF17,Автопогрузчик поз.2602,03-KON-PGPM-LIFT,first03-KON-PGPM-LF17,first03,KON,PGPM,LF17,no_data,no_data,no_data,no_data
529,529,03-KON-PGPM-LF18,Кран ДЭК-631 поз.0631,03-KON-PGPM-LIFT,first03-KON-PGPM-LF18,first03,KON,PGPM,LF18,no_data,no_data,no_data,no_data
530,530,03-KON-PGPM-LF19,Мини-погрузчик МКСМ-1200А-1 №2619,03-KON-PGPM-LIFT,first03-KON-PGPM-LF19,first03,KON,PGPM,LF19,no_data,no_data,no_data,no_data
531,531,03-KON-PGPM-LIFT,Оборудование грузоподъемное,03-KON-PGPM,first03-KON-PGPM-LIFT,first03,KON,PGPM,LIFT,no_data,no_data,no_data,no_data
532,532,03-KON-PGPM-TR01,Автогидроподъемник поз.2606,03-KON-PGPM,first03-KON-PGPM-TR01,first03,KON,PGPM,TR01,no_data,no_data,no_data,no_data
533,533,03-KON-PGPM-TR02,Кран ДЭК-631,03-KON-PGPM,first03-KON-PGPM-TR02,first03,KON,PGPM,TR02,no_data,no_data,no_data,no_data
534,534,03-KON-PIVE,Парк самосвалов Iveco,03-KON,first03-KON-PIVE,first03,KON,PIVE,no_data,no_data,no_data,no_data,no_data
535,535,03-KON-PIVE-IV01,Самосвал №2431,03-KON-PIVE-IVEC,first03-KON-PIVE-IV01,first03,KON,PIVE,IV01,no_data,no_data,no_data,no_data
536,536,03-KON-PIVE-IV01-0001,Двигатель внутреннего сгорания,03-KON-PIVE-IV01,first03-KON-PIVE-IV01-0001,first03,KON,PIVE,IV01,no_data,no_data,no_data,no_data
537,537,03-KON-PIVE-IV01-0002,Гидравлическая система,03-KON-PIVE-IV01,first03-KON-PIVE-IV01-0002,first03,KON,PIVE,IV01,no_data,no_data,no_data,no_data
538,538,03-KON-PIVE-IV01-0003,Ходовая часть,03-KON-PIVE-IV01,first03-KON-PIVE-IV01-0003,first03,KON,PIVE,IV01,no_data,no_data,no_data,no_data
539,539,03-KON-PIVE-IV01-TIRE,Автошины и КГШ,03-KON-PIVE-IV01,first03-KON-PIVE-IV01-TIRE,first03,KON,PIVE,IV01,no_data,no_data,no_data,no_data
540,540,03-KON-PIVE-IV02,Самосвал №2432,03-KON-PIVE-IVEC,first03-KON-PIVE-IV02,first03,KON,PIVE,IV02,no_data,no_data,no_data,no_data
541,541,03-KON-PIVE-IV02-0001,Двигатель внутреннего сгорания,03-KON-PIVE-IV02,first03-KON-PIVE-IV02-0001,first03,KON,PIVE,IV02,no_data,no_data,no_data,no_data
542,542,03-KON-PIVE-IV02-0002,Гидравлическая система,03-KON-PIVE-IV02,first03-KON-PIVE-IV02-0002,first03,KON,PIVE,IV02,no_data,no_data,no_data,no_data
543,543,03-KON-PIVE-IV02-0003,Ходовая часть,03-KON-PIVE-IV02,first03-KON-PIVE-IV02-0003,first03,KON,PIVE,IV02,no_data,no_data,no_data,no_data
544,544,03-KON-PIVE-IV02-TIRE,Автошины и КГШ,03-KON-PIVE-IV02,first03-KON-PIVE-IV02-TIRE,first03,KON,PIVE,IV02,no_data,no_data,no_data,no_data
545,545,03-KON-PIVE-IV03,Самосвал №2433,03-KON-PIVE-IVEC,first03-KON-PIVE-IV03,first03,KON,PIVE,IV03,no_data,no_data,no_data,no_data
546,546,03-KON-PIVE-IV03-0001,Двигатель внутреннего сгорания,03-KON-PIVE-IV03,first03-KON-PIVE-IV03-0001,first03,KON,PIVE,IV03,no_data,no_data,no_data,no_data
547,547,03-KON-PIVE-IV03-0002,Гидравлическая система,03-KON-PIVE-IV03,first03-KON-PIVE-IV03-0002,first03,KON,PIVE,IV03,no_data,no_data,no_data,no_data
548,548,03-KON-PIVE-IV03-0003,Ходовая часть,03-KON-PIVE-IV03,first03-KON-PIVE-IV03-0003,first03,KON,PIVE,IV03,no_data,no_data,no_data,no_data
549,549,03-KON-PIVE-IV03-TIRE,Автошины и КГШ,03-KON-PIVE-IV03,first03-KON-PIVE-IV03-TIRE,first03,KON,PIVE,IV03,no_data,no_data,no_data,no_data
550,550,03-KON-PIVE-IV04,Самосвал №2434,03-KON-PIVE-IVEC,first03-KON-PIVE-IV04,first03,KON,PIVE,IV04,no_data,no_data,no_data,no_data
551,551,03-KON-PIVE-IV04-0001,Двигатель внутреннего сгорания,03-KON-PIVE-IV04,first03-KON-PIVE-IV04-0001,first03,KON,PIVE,IV04,no_data,no_data,no_data,no_data
552,552,03-KON-PIVE-IV04-0002,Гидравлическая система,03-KON-PIVE-IV04,first03-KON-PIVE-IV04-0002,first03,KON,PIVE,IV04,no_data,no_data,no_data,no_data
553,553,03-KON-PIVE-IV04-0003,Ходовая часть,03-KON-PIVE-IV04,first03-KON-PIVE-IV04-0003,first03,KON,PIVE,IV04,no_data,no_data,no_data,no_data
554,554,03-KON-PIVE-IV04-TIRE,Автошины и КГШ,03-KON-PIVE-IV04,first03-KON-PIVE-IV04-TIRE,first03,KON,PIVE,IV04,no_data,no_data,no_data,no_data
555,555,03-KON-PIVE-IV05,Самосвал №2435,03-KON-PIVE-IVEC,first03-KON-PIVE-IV05,first03,KON,PIVE,IV05,no_data,no_data,no_data,no_data
556,556,03-KON-PIVE-IV05-0001,Двигатель внутреннего сгорания,03-KON-PIVE-IV05,first03-KON-PIVE-IV05-0001,first03,KON,PIVE,IV05,no_data,no_data,no_data,no_data
557,557,03-KON-PIVE-IV05-0002,Гидравлическая система,03-KON-PIVE-IV05,first03-KON-PIVE-IV05-0002,first03,KON,PIVE,IV05,no_data,no_data,no_data,no_data
558,558,03-KON-PIVE-IV05-0003,Ходовая часть,03-KON-PIVE-IV05,first03-KON-PIVE-IV05-0003,first03,KON,PIVE,IV05,no_data,no_data,no_data,no_data
559,559,03-KON-PIVE-IV05-TIRE,Автошины и КГШ,03-KON-PIVE-IV05,first03-KON-PIVE-IV05-TIRE,first03,KON,PIVE,IV05,no_data,no_data,no_data,no_data
560,560,03-KON-PIVE-IVEC,Самосвалы IVECO,03-KON-PIVE,first03-KON-PIVE-IVEC,first03,KON,PIVE,IVEC,no_data,no_data,no_data,no_data
561,561,03-KON-PPRC,Парк прицепов,03-KON,first03-KON-PPRC,first03,KON,PPRC,no_data,no_data,no_data,no_data,no_data
562,562,03-KON-PPRC-TR01,Полуприцеп тяжеловоз №3001,03-KON-PPRC-TRAN,first03-KON-PPRC-TR01,first03,KON,PPRC,TR01,no_data,no_data,no_data,no_data
563,563,03-KON-PPRC-TR02,Полуприцеп бортовой №3002,03-KON-PPRC-TRAN,first03-KON-PPRC-TR02,first03,KON,PPRC,TR02,no_data,no_data,no_data,no_data
564,564,03-KON-PPRC-TR02-TIRE,Автошины и КГШ,03-KON-PPRC-TR02,first03-KON-PPRC-TR02-TIRE,first03,KON,PPRC,TR02,no_data,no_data,no_data,no_data
565,565,03-KON-PPRC-TR03,Прицеп ТОНАР 85799 № 3101,03-KON-PPRC-TRAN,first03-KON-PPRC-TR03,first03,KON,PPRC,TR03,no_data,no_data,no_data,no_data
566,566,03-KON-PPRC-TR04,Прицеп ТОНАР 85799 № 3102,03-KON-PPRC-TRAN,first03-KON-PPRC-TR04,first03,KON,PPRC,TR04,no_data,no_data,no_data,no_data
567,567,03-KON-PPRC-TR05,Прицеп ТОНАР 85799 № 3103,03-KON-PPRC-TRAN,first03-KON-PPRC-TR05,first03,KON,PPRC,TR05,no_data,no_data,no_data,no_data
568,568,03-KON-PPRC-TR06,Прицеп ТОНАР 85799 № 3104,03-KON-PPRC-TRAN,first03-KON-PPRC-TR06,first03,KON,PPRC,TR06,no_data,no_data,no_data,no_data
569,569,03-KON-PPRC-TR07,Прицеп ТОНАР 85799 № 3105,03-KON-PPRC-TRAN,first03-KON-PPRC-TR07,first03,KON,PPRC,TR07,no_data,no_data,no_data,no_data
570,570,03-KON-PPRC-TR08,Прицеп ТОНАР 85799 № 3106,03-KON-PPRC-TRAN,first03-KON-PPRC-TR08,first03,KON,PPRC,TR08,no_data,no_data,no_data,no_data
571,571,03-KON-PPRC-TRAN,Автотранспорт,03-KON-PPRC,first03-KON-PPRC-TRAN,first03,KON,PPRC,TRAN,no_data,no_data,no_data,no_data
572,572,03-KON-PVDV,Парк водовозов,03-KON,first03-KON-PVDV,first03,KON,PVDV,no_data,no_data,no_data,no_data,no_data
573,573,03-KON-PVDV-TR01,Автоцистерна №2704,03-KON-PVDV-TRAN,first03-KON-PVDV-TR01,first03,KON,PVDV,TR01,no_data,no_data,no_data,no_data
574,574,03-KON-PVDV-TR02,Автоцистерна №2705,03-KON-PVDV-TRAN,first03-KON-PVDV-TR02,first03,KON,PVDV,TR02,no_data,no_data,no_data,no_data
575,575,03-KON-PVDV-TR03,Автоцистерна №2708,03-KON-PVDV-TRAN,first03-KON-PVDV-TR03,first03,KON,PVDV,TR03,no_data,no_data,no_data,no_data
576,576,03-KON-PVDV-TR04,Автоцистерна №2710,03-KON-PVDV-TRAN,first03-KON-PVDV-TR04,first03,KON,PVDV,TR04,no_data,no_data,no_data,no_data
577,577,03-KON-PVDV-TR05,Автоцистерна №2711,03-KON-PVDV-TRAN,first03-KON-PVDV-TR05,first03,KON,PVDV,TR05,no_data,no_data,no_data,no_data
578,578,03-KON-PVDV-TR06,Автоцистерна №2712,03-KON-PVDV-TRAN,first03-KON-PVDV-TR06,first03,KON,PVDV,TR06,no_data,no_data,no_data,no_data
579,579,03-KON-PVDV-TRAN,Автотранспорт,03-KON-PVDV,first03-KON-PVDV-TRAN,first03,KON,PVDV,TRAN,no_data,no_data,no_data,no_data
580,580,03-KON-PVLV,Парк самосвалов Volvo,03-KON,first03-KON-PVLV,first03,KON,PVLV,no_data,no_data,no_data,no_data,no_data
581,581,03-KON-PVLV-VL01,Самосвал №2407,03-KON-PVLV-VOLV,first03-KON-PVLV-VL01,first03,KON,PVLV,VL01,no_data,no_data,no_data,no_data
582,582,03-KON-PVLV-VL01-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL01,first03-KON-PVLV-VL01-0001,first03,KON,PVLV,VL01,no_data,no_data,no_data,no_data
583,583,03-KON-PVLV-VL01-0002,Гидравлическая система,03-KON-PVLV-VL01,first03-KON-PVLV-VL01-0002,first03,KON,PVLV,VL01,no_data,no_data,no_data,no_data
584,584,03-KON-PVLV-VL01-0003,Ходовая часть,03-KON-PVLV-VL01,first03-KON-PVLV-VL01-0003,first03,KON,PVLV,VL01,no_data,no_data,no_data,no_data
585,585,03-KON-PVLV-VL01-TIRE,Автошины и КГШ,03-KON-PVLV-VL01,first03-KON-PVLV-VL01-TIRE,first03,KON,PVLV,VL01,no_data,no_data,no_data,no_data
586,586,03-KON-PVLV-VL02,Самосвал №2408,03-KON-PVLV-VOLV,first03-KON-PVLV-VL02,first03,KON,PVLV,VL02,no_data,no_data,no_data,no_data
587,587,03-KON-PVLV-VL02-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL02,first03-KON-PVLV-VL02-0001,first03,KON,PVLV,VL02,no_data,no_data,no_data,no_data
588,588,03-KON-PVLV-VL02-0002,Гидравлическая система,03-KON-PVLV-VL02,first03-KON-PVLV-VL02-0002,first03,KON,PVLV,VL02,no_data,no_data,no_data,no_data
589,589,03-KON-PVLV-VL02-0003,Ходовая часть,03-KON-PVLV-VL02,first03-KON-PVLV-VL02-0003,first03,KON,PVLV,VL02,no_data,no_data,no_data,no_data
590,590,03-KON-PVLV-VL02-TIRE,Автошины и КГШ,03-KON-PVLV-VL02,first03-KON-PVLV-VL02-TIRE,first03,KON,PVLV,VL02,no_data,no_data,no_data,no_data
591,591,03-KON-PVLV-VL03,Самосвал №2409,03-KON-PVLV-VOLV,first03-KON-PVLV-VL03,first03,KON,PVLV,VL03,no_data,no_data,no_data,no_data
592,592,03-KON-PVLV-VL03-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL03,first03-KON-PVLV-VL03-0001,first03,KON,PVLV,VL03,no_data,no_data,no_data,no_data
593,593,03-KON-PVLV-VL03-0002,Гидравлическая система,03-KON-PVLV-VL03,first03-KON-PVLV-VL03-0002,first03,KON,PVLV,VL03,no_data,no_data,no_data,no_data
594,594,03-KON-PVLV-VL03-0003,Ходовая часть,03-KON-PVLV-VL03,first03-KON-PVLV-VL03-0003,first03,KON,PVLV,VL03,no_data,no_data,no_data,no_data
595,595,03-KON-PVLV-VL03-TIRE,Автошины и КГШ,03-KON-PVLV-VL03,first03-KON-PVLV-VL03-TIRE,first03,KON,PVLV,VL03,no_data,no_data,no_data,no_data
596,596,03-KON-PVLV-VL04,Самосвал №2410,03-KON-PVLV-VOLV,first03-KON-PVLV-VL04,first03,KON,PVLV,VL04,no_data,no_data,no_data,no_data
597,597,03-KON-PVLV-VL04-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL04,first03-KON-PVLV-VL04-0001,first03,KON,PVLV,VL04,no_data,no_data,no_data,no_data
598,598,03-KON-PVLV-VL04-0002,Гидравлическая система,03-KON-PVLV-VL04,first03-KON-PVLV-VL04-0002,first03,KON,PVLV,VL04,no_data,no_data,no_data,no_data
599,599,03-KON-PVLV-VL04-0003,Ходовая часть,03-KON-PVLV-VL04,first03-KON-PVLV-VL04-0003,first03,KON,PVLV,VL04,no_data,no_data,no_data,no_data
600,600,03-KON-PVLV-VL04-TIRE,Автошины и КГШ,03-KON-PVLV-VL04,first03-KON-PVLV-VL04-TIRE,first03,KON,PVLV,VL04,no_data,no_data,no_data,no_data
601,601,03-KON-PVLV-VL05,Самосвал №2411,03-KON-PVLV-VOLV,first03-KON-PVLV-VL05,first03,KON,PVLV,VL05,no_data,no_data,no_data,no_data
602,602,03-KON-PVLV-VL05-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL05,first03-KON-PVLV-VL05-0001,first03,KON,PVLV,VL05,no_data,no_data,no_data,no_data
603,603,03-KON-PVLV-VL05-0002,Гидравлическая система,03-KON-PVLV-VL05,first03-KON-PVLV-VL05-0002,first03,KON,PVLV,VL05,no_data,no_data,no_data,no_data
604,604,03-KON-PVLV-VL05-0003,Ходовая часть,03-KON-PVLV-VL05,first03-KON-PVLV-VL05-0003,first03,KON,PVLV,VL05,no_data,no_data,no_data,no_data
605,605,03-KON-PVLV-VL05-TIRE,Автошины и КГШ,03-KON-PVLV-VL05,first03-KON-PVLV-VL05-TIRE,first03,KON,PVLV,VL05,no_data,no_data,no_data,no_data
606,606,03-KON-PVLV-VL06,Самосвал №2414,03-KON-PVLV-VOLV,first03-KON-PVLV-VL06,first03,KON,PVLV,VL06,no_data,no_data,no_data,no_data
607,607,03-KON-PVLV-VL06-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL06,first03-KON-PVLV-VL06-0001,first03,KON,PVLV,VL06,no_data,no_data,no_data,no_data
608,608,03-KON-PVLV-VL06-0002,Гидравлическая система,03-KON-PVLV-VL06,first03-KON-PVLV-VL06-0002,first03,KON,PVLV,VL06,no_data,no_data,no_data,no_data
609,609,03-KON-PVLV-VL06-0003,Ходовая часть,03-KON-PVLV-VL06,first03-KON-PVLV-VL06-0003,first03,KON,PVLV,VL06,no_data,no_data,no_data,no_data
610,610,03-KON-PVLV-VL06-TIRE,Автошины и КГШ,03-KON-PVLV-VL06,first03-KON-PVLV-VL06-TIRE,first03,KON,PVLV,VL06,no_data,no_data,no_data,no_data
611,611,03-KON-PVLV-VL07,Самосвал №2417,03-KON-PVLV-VOLV,first03-KON-PVLV-VL07,first03,KON,PVLV,VL07,no_data,no_data,no_data,no_data
612,612,03-KON-PVLV-VL07-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL07,first03-KON-PVLV-VL07-0001,first03,KON,PVLV,VL07,no_data,no_data,no_data,no_data
613,613,03-KON-PVLV-VL07-0002,Гидравлическая система,03-KON-PVLV-VL07,first03-KON-PVLV-VL07-0002,first03,KON,PVLV,VL07,no_data,no_data,no_data,no_data
614,614,03-KON-PVLV-VL07-0003,Ходовая часть,03-KON-PVLV-VL07,first03-KON-PVLV-VL07-0003,first03,KON,PVLV,VL07,no_data,no_data,no_data,no_data
615,615,03-KON-PVLV-VL07-TIRE,Автошины и КГШ,03-KON-PVLV-VL07,first03-KON-PVLV-VL07-TIRE,first03,KON,PVLV,VL07,no_data,no_data,no_data,no_data
616,616,03-KON-PVLV-VL08,Самосвал №2419,03-KON-PVLV-VOLV,first03-KON-PVLV-VL08,first03,KON,PVLV,VL08,no_data,no_data,no_data,no_data
617,617,03-KON-PVLV-VL08-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL08,first03-KON-PVLV-VL08-0001,first03,KON,PVLV,VL08,no_data,no_data,no_data,no_data
618,618,03-KON-PVLV-VL08-0002,Гидравлическая система,03-KON-PVLV-VL08,first03-KON-PVLV-VL08-0002,first03,KON,PVLV,VL08,no_data,no_data,no_data,no_data
619,619,03-KON-PVLV-VL08-0003,Ходовая часть,03-KON-PVLV-VL08,first03-KON-PVLV-VL08-0003,first03,KON,PVLV,VL08,no_data,no_data,no_data,no_data
620,620,03-KON-PVLV-VL08-TIRE,Автошины и КГШ,03-KON-PVLV-VL08,first03-KON-PVLV-VL08-TIRE,first03,KON,PVLV,VL08,no_data,no_data,no_data,no_data
621,621,03-KON-PVLV-VL09,Самосвал №2421,03-KON-PVLV-VOLV,first03-KON-PVLV-VL09,first03,KON,PVLV,VL09,no_data,no_data,no_data,no_data
622,622,03-KON-PVLV-VL09-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL09,first03-KON-PVLV-VL09-0001,first03,KON,PVLV,VL09,no_data,no_data,no_data,no_data
623,623,03-KON-PVLV-VL09-0002,Гидравлическая система,03-KON-PVLV-VL09,first03-KON-PVLV-VL09-0002,first03,KON,PVLV,VL09,no_data,no_data,no_data,no_data
624,624,03-KON-PVLV-VL09-0003,Ходовая часть,03-KON-PVLV-VL09,first03-KON-PVLV-VL09-0003,first03,KON,PVLV,VL09,no_data,no_data,no_data,no_data
625,625,03-KON-PVLV-VL09-TIRE,Автошины и КГШ,03-KON-PVLV-VL09,first03-KON-PVLV-VL09-TIRE,first03,KON,PVLV,VL09,no_data,no_data,no_data,no_data
626,626,03-KON-PVLV-VL10,Самосвал №2422,03-KON-PVLV-VOLV,first03-KON-PVLV-VL10,first03,KON,PVLV,VL10,no_data,no_data,no_data,no_data
627,627,03-KON-PVLV-VL10-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL10,first03-KON-PVLV-VL10-0001,first03,KON,PVLV,VL10,no_data,no_data,no_data,no_data
628,628,03-KON-PVLV-VL10-0002,Гидравлическая система,03-KON-PVLV-VL10,first03-KON-PVLV-VL10-0002,first03,KON,PVLV,VL10,no_data,no_data,no_data,no_data
629,629,03-KON-PVLV-VL10-0003,Ходовая часть,03-KON-PVLV-VL10,first03-KON-PVLV-VL10-0003,first03,KON,PVLV,VL10,no_data,no_data,no_data,no_data
630,630,03-KON-PVLV-VL10-TIRE,Автошины и КГШ,03-KON-PVLV-VL10,first03-KON-PVLV-VL10-TIRE,first03,KON,PVLV,VL10,no_data,no_data,no_data,no_data
631,631,03-KON-PVLV-VL11,Самосвал №2423,03-KON-PVLV-VOLV,first03-KON-PVLV-VL11,first03,KON,PVLV,VL11,no_data,no_data,no_data,no_data
632,632,03-KON-PVLV-VL11-0001,Двигатель внутреннего сгорания,03-KON-PVLV-VL11,first03-KON-PVLV-VL11-0001,first03,KON,PVLV,VL11,no_data,no_data,no_data,no_data
633,633,03-KON-PVLV-VL11-0002,Гидравлическая система,03-KON-PVLV-VL11,first03-KON-PVLV-VL11-0002,first03,KON,PVLV,VL11,no_data,no_data,no_data,no_data
634,634,03-KON-PVLV-VL11-0003,Ходовая часть,03-KON-PVLV-VL11,first03-KON-PVLV-VL11-0003,first03,KON,PVLV,VL11,no_data,no_data,no_data,no_data
635,635,03-KON-PVLV-VL11-TIRE,Автошины и КГШ,03-KON-PVLV-VL11,first03-KON-PVLV-VL11-TIRE,first03,KON,PVLV,VL11,no_data,no_data,no_data,no_data
636,636,03-KON-PVLV-VL12,Самосвал №2424,03-KON-PVLV-VOLV,first03-KON-PVLV-VL12,first03,KON,PVLV,VL12,no_data,no_data,no_data,no_data
637,637,03-KON-PVLV-VL13,Самосвал №2425,03-KON-PVLV-VOLV,first03-KON-PVLV-VL13,first03,KON,PVLV,VL13,no_data,no_data,no_data,no_data
638,638,03-KON-PVLV-VL14,Самосвал №2426,03-KON-PVLV-VOLV,first03-KON-PVLV-VL14,first03,KON,PVLV,VL14,no_data,no_data,no_data,no_data
639,639,03-KON-PVLV-VL15,Самосвал №2427,03-KON-PVLV-VOLV,first03-KON-PVLV-VL15,first03,KON,PVLV,VL15,no_data,no_data,no_data,no_data
640,640,03-KON-PVLV-VL16,Самосвал №2428,03-KON-PVLV-VOLV,first03-KON-PVLV-VL16,first03,KON,PVLV,VL16,no_data,no_data,no_data,no_data
641,641,03-KON-PVLV-VL17,Самосвал №2429,03-KON-PVLV-VOLV,first03-KON-PVLV-VL17,first03,KON,PVLV,VL17,no_data,no_data,no_data,no_data
642,642,03-KON-PVLV-VOLV,Самосвалы Volvo FM,03-KON-PVLV,first03-KON-PVLV-VOLV,first03,KON,PVLV,VOLV,no_data,no_data,no_data,no_data
